S48107248,European Starling,Sturnus vulgaris,28432,15,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,08-22-2018,12:30 PM,eBird - Traveling Count,70,1,1.5,,1,,Flying southwards from pitches.,I walked along part of Rosemount and the adjacent pitches.
S48668716,European Starling,Sturnus vulgaris,28432,30,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,09-22-2018,11:08 AM,eBird - Traveling Count,26,1,.805,,3
S49239244,European Starling,Sturnus vulgaris,28432,4,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-16-2018,03:02 PM,eBird - Traveling Count,47,1,.805,,1
S49618346,European Starling,Sturnus vulgaris,28432,45,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-23-2018,04:59 PM,eBird - Traveling Count,46,1,1.5,,2
S49821751,European Starling,Sturnus vulgaris,28432,35,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-10-2018,10:13 AM,eBird - Traveling Count,37,1,1.207,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S51493805,European Starling,Sturnus vulgaris,28432,2,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,01-04-2019,03:00 PM,eBird - Traveling Count,35,1,.805,,1
S45676650,European Starling,Sturnus vulgaris,28432,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,05-12-2018,10:28 AM,eBird - Traveling Count,11,1,.451,,2,CF Carrying Food
S46344161,European Starling,Sturnus vulgaris,28432,5,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,05-27-2018,10:38 AM,eBird - Traveling Count,14,1,.772,,1,CF Carrying Food
S46468303,European Starling,Sturnus vulgaris,28432,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-09-2018,08:47 AM,eBird - Traveling Count,71,1,2.897,,2
S46672751,European Starling,Sturnus vulgaris,28432,5,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-16-2018,08:46 AM,eBird - Traveling Count,45,1,.402,,3
S46738605,European Starling,Sturnus vulgaris,28432,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-20-2018,02:01 PM,eBird - Traveling Count,18,1,1.609,,1
S47332889,European Starling,Sturnus vulgaris,28432,18,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,07-21-2018,08:32 AM,eBird - Stationary Count,15,1,,,1
S49821465,European Starling,Sturnus vulgaris,28432,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-10-2018,08:45 AM,eBird - Traveling Count,14,1,.402,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S50653391,European Starling,Sturnus vulgaris,28432,4,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-24-2018,10:48 AM,eBird - Traveling Count,14,1,.66,,1
S50820605,European Starling,Sturnus vulgaris,28432,6,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-19-2018,03:30 PM,eBird - Traveling Count,20,1,.322,,1
S43067265,Dunnock,Prunella modularis,29371,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-19-2011,,Historical,,0,,,1,,,Sightings and pics by Siobhan McNamara. Blog post http://drimnaghbirdwatch.blogspot.ie/2011/07/curlew-and-med-gull-in-ucd.html
S43084849,Dunnock,Prunella modularis,29371,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-10-2012,,Historical,,0,,,1,,,Sightings by Siobhan McNamara.
S43065751,Dunnock,Prunella modularis,29371,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-02-2012,,Historical,,0,,,1,FL Recently Fledged Young,,Sightings by Siobhan McNamara. Blog post here Sightings and pics by Siobhan McNamara. Blog post here http://drimnaghbirdwatch.blogspot.ie/2012/05/6-mute-swan-cygnets-ucd-lake.html
S43061309,Dunnock,Prunella modularis,29371,X,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-24-2015,,Historical,,1,,,1,,,"F3 W, mild, light showers/drizzle and sunny spells, good visibility and 6-8/8 cloud cover."
S43661897,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-13-2018,09:03 AM,eBird - Traveling Count,60,1,2.253,,1,,,Campus West Loop
S43828337,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-16-2018,10:20 AM,eBird - Traveling Count,100,1,4.184,,1,,,Birded east half of campus
S45188506,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-21-2018,10:44 AM,eBird - Traveling Count,21,1,.933,,1,S Singing Male,,East side of campus
S45188514,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-28-2018,10:34 AM,eBird - Traveling Count,54,1,2.993,,1,,,East side of campus. 
S45449678,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-05-2018,08:15 AM,eBird - Traveling Count,68,1,3.943,,1,S7 Singing Male Present 7+ days,,West side of campus. 
S45676648,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-12-2018,08:11 AM,eBird - Traveling Count,69,1,3.251,,2,S7 Singing Male Present 7+ days
S46468302,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-09-2018,10:33 AM,eBird - Traveling Count,75,1,3.219,,2,S7 Singing Male Present 7+ days,,East side of campus.
S46548008,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-13-2018,07:27 AM,eBird - Traveling Count,120,1,2,,5,S7 Singing Male Present 7+ days,,"With Willson Gaul, Larry Clarfield, Kevin Cathcart and Barry McMahon. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S46634777,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-15-2018,07:34 AM,eBird - Traveling Count,45,1,2.3,,1,S7 Singing Male Present 7+ days,,"F1 W, dry, mild, good visibility and 8/8 cloud cover."
S48107255,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-24-2018,04:20 PM,eBird - Traveling Count,45,1,.75,,1,,Waste ground adjacent to Birch Walk.,I walked along 'Birch Walk towards Rosemount and along the road between Birch Walk and Belgrove Residents and a waste ground.
S43061187,Dunnock,Prunella modularis,29371,X,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,02-09-2012,01:15 PM,Historical,,0,,,3,,,"Sightings by Niall T. Keogh, Siobhan McNamara and Des Higgins."
S43206596,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,02-19-2018,08:40 AM,eBird - Traveling Count,17,1,.483,,1
S43502834,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,03-09-2018,02:17 PM,eBird - Traveling Count,17,1,.564,,4,S Singing Male,,"Birding with Willson Gaul, Kevin Cathcart and Des Higgins. F1 E, cool, dry, good visibility and 8/8 cloud cover."
S44332379,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,04-05-2018,08:55 AM,eBird - Stationary Count,7,1,,,1,S Singing Male
S44332376,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,04-07-2018,08:58 AM,eBird - Traveling Count,33,1,.161,,2,S Singing Male
S45676644,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-12-2018,11:55 AM,eBird - Traveling Count,34,1,1.11,,2
S46547826,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-13-2018,06:48 AM,eBird - Traveling Count,37,1,1.073,,4,S7 Singing Male Present 7+ days,,"With Willson Gaul, Larry Clarfield and Kevin Cathcart. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S46868713,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-23-2018,12:31 PM,eBird - Traveling Count,12,1,.563,,1
S46868715,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-28-2018,06:32 PM,eBird - Traveling Count,33,1,1.159,,2,S Singing Male
S50774024,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,12-18-2018,02:58 PM,eBird - Traveling Count,23,1,1.32,,1
S45188518,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,04-28-2018,10:06 AM,eBird - Traveling Count,16,1,.95,,1,S7 Singing Male Present 7+ days
S43060118,Dunnock,Prunella modularis,29371,X,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-24-2015,,Historical,,1,,,1,,,"F3 W, mild, light showers/drizzle and sunny spells, good visibility and 6-8/8 cloud cover."
S43661899,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,03-13-2018,10:05 AM,eBird - Traveling Count,50,1,1.384,,1
S43828335,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,03-16-2018,12:41 PM,eBird - Traveling Count,25,1,.483,,2
S45188519,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,04-28-2018,09:10 AM,eBird - Traveling Count,38,1,2.768,,1,S7 Singing Male Present 7+ days
S45676647,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,05-12-2018,09:23 AM,eBird - Traveling Count,34,1,1.738,,2,H In Appropriate Habitat
S46547675,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,06-13-2018,08:07 AM,eBird - Traveling Count,16,1,.258,,5,S7 Singing Male Present 7+ days,,"With Willson Gaul, Larry Clarfield, Kevin Cathcart and Barry McMahon. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S48386802,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,07-21-2018,10:18 AM,eBird - Traveling Count,54,1,1.77,,1
S47644459,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,08-04-2018,01:05 PM,eBird - Traveling Count,70,1,1.207,,3
S48387020,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,08-09-2018,02:10 PM,eBird - Traveling Count,38,1,.966,,1
S48387117,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,08-14-2018,03:30 PM,eBird - Traveling Count,35,1,1.207,,1
S49821751,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-10-2018,10:13 AM,eBird - Traveling Count,37,1,1.207,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S51632801,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,01-13-2019,01:40 PM,eBird - Traveling Count,30,1,1.127,,1
S45188511,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,04-26-2018,04:41 PM,eBird - Traveling Count,14,1,.692,,1
S46344161,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,05-27-2018,10:38 AM,eBird - Traveling Count,14,1,.772,,1,S7 Singing Male Present 7+ days
S46468303,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-09-2018,08:47 AM,eBird - Traveling Count,71,1,2.897,,2,S7 Singing Male Present 7+ days
S46547538,Dunnock,Prunella modularis,29371,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-13-2018,09:00 AM,eBird - Traveling Count,23,1,.164,,3,S7 Singing Male Present 7+ days,,"With Willson Gaul and Larry Clarfield. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S46738605,Dunnock,Prunella modularis,29371,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-20-2018,02:01 PM,eBird - Traveling Count,18,1,1.609,,1
S43081792,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,12-01-2010,,Historical,,0,,,1,,,Sightings and pics by Siobhan McNamara. Cold winter temperatures and snow cover. Blog post here http://drimnaghbirdwatch.blogspot.ie/2010/12/lunchtime-walk-wed-1-dec.html
S43084879,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-16-2012,,Historical,,0,,,1,,Birch walk stream.,Sightings by Siobhan McNamara.
S43086147,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,02-02-2012,,Historical,,0,,,1,,On the stream along the birch walk.,Sightings by Siobhan McNamara.
S43061309,Gray Wagtail,Motacilla cinerea,29396,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-24-2015,,Historical,,1,,,1,F Flyover,,"F3 W, mild, light showers/drizzle and sunny spells, good visibility and 6-8/8 cloud cover."
S46548008,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-13-2018,07:27 AM,eBird - Traveling Count,120,1,2,,5,S7 Singing Male Present 7+ days,Singing from the rooftops of the Science and Agricultural Science buildings. Regularly observed and heard at this location per Barry McMahon.,"With Willson Gaul, Larry Clarfield, Kevin Cathcart and Barry McMahon. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S46634777,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,06-15-2018,07:34 AM,eBird - Traveling Count,45,1,2.3,,1,S7 Singing Male Present 7+ days,"Singing male, on the rooftops along the walkway between the Science and Agricultural Science buildings.","F1 W, dry, mild, good visibility and 8/8 cloud cover."
S51215258,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-02-2019,10:00 AM,eBird - Casual Observation,,0,,,1,,,Observations by KC entered by W. Gaul.
S46672749,Gray Wagtail,Motacilla cinerea,29396,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-16-2018,08:07 AM,eBird - Traveling Count,30,1,.161,,3
S48664392,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-22-2018,11:45 AM,eBird - Traveling Count,7,1,.181,,1,,,"Calm, dry, mild, good visibility and 8/8 cloud cover. "
S48988146,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-06-2018,09:00 AM,eBird - Casual Observation,,0,,,1,,,Record from Kevin Cathcart entered by Willson Gaul.
S49821751,Gray Wagtail,Motacilla cinerea,29396,3,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-10-2018,10:13 AM,eBird - Traveling Count,37,1,1.207,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S48940970,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-28-2018,06:12 PM,eBird - Stationary Count,12,1,,,1
S49821465,Gray Wagtail,Motacilla cinerea,29396,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-10-2018,08:45 AM,eBird - Traveling Count,14,1,.402,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S45188512,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-28-2018,08:15 AM,eBird - Traveling Count,52,1,3.38,,1,,,West side of campus.
S45449678,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-05-2018,08:15 AM,eBird - Traveling Count,68,1,3.943,,1,S Singing Male,,West side of campus. 
S46344165,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-27-2018,11:55 AM,eBird - Traveling Count,32,1,1.947,,1,,,Trails on west side of campus. 
S47491235,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,07-19-2018,06:18 PM,eBird - Traveling Count,8,1,.547,,1,,,UCD Bowl and pitches. 
S47821677,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-10-2018,08:57 AM,eBird - Traveling Count,2,1,.097,,1
S48387220,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-14-2018,04:40 PM,eBird - Traveling Count,38,1,1.609,,1
S47855993,White Wagtail,Motacilla alba,29437,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,08-15-2018,08:42 AM,eBird - Traveling Count,7,1,.274,,1,,,Pitches near water tower.
S49377913,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-17-2018,08:27 AM,eBird - Stationary Count,7,1,,,1,,,Pitches near Sports Centre. 
S49619014,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-26-2018,08:26 AM,eBird - Stationary Count,5,1,,,1,,,Pitches near Sports Centre. 
S49561704,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,10-30-2018,04:58 PM,eBird - Stationary Count,9,1,,,2,,,Pitches near Sports Centre. 
S49821542,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-10-2018,09:00 AM,eBird - Traveling Count,20,1,1.207,,8,,,"With Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S49821680,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-10-2018,09:45 AM,eBird - Traveling Count,25,1,1.609,,8,,,"West side of campus with Kevin Cathcart, Ellie Roark, Jon Yearsley, Casey Patmore, Susan Doyle, Des Higgins, and Niall Keogh."
S49966675,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,11-16-2018,09:04 AM,eBird - Stationary Count,8,1,,,1,,,Pitches near Sports Centre. 
S50821073,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,12-19-2018,03:50 PM,eBird - Traveling Count,45,1,1.609,,1,,,east side of campus
S51022333,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,12-28-2018,11:25 AM,eBird - Traveling Count,80,1,2.253,,1,,,eastern half of campus
S51520297,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-03-2019,08:59 AM,eBird - Traveling Count,12,1,.644,,1,,,Pitches near Sports Centre. 
S51290654,White Wagtail,Motacilla alba,29437,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-04-2019,10:30 AM,eBird - Traveling Count,75,1,2.092,,1,,,east side of campus
S51493959,White Wagtail,Motacilla alba,29437,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-04-2019,12:40 PM,eBird - Traveling Count,70,1,2.092,,1,,,west side of campus
S43828339,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,03-13-2018,05:57 PM,eBird - Stationary Count,8,1,,,1
S45676651,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-12-2018,10:09 AM,eBird - Traveling Count,15,1,.772,,2
S45890976,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-20-2018,07:25 AM,eBird - Traveling Count,30,1,1.802,,1
S46015412,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-22-2018,06:01 PM,eBird - Traveling Count,9,1,.37,,2
S46344167,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-01-2018,05:30 PM,eBird - Traveling Count,10,1,.628,,1,CF Carrying Food
S46344170,White Wagtail,Motacilla alba,29437,3,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-05-2018,06:22 PM,eBird - Traveling Count,12,1,.435,,1,FY Feeding Young
S46672749,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-16-2018,08:07 AM,eBird - Traveling Count,30,1,.161,,3
S47491728,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-13-2018,04:53 PM,eBird - Stationary Count,10,1,,,1
S47332888,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-21-2018,08:11 AM,eBird - Stationary Count,10,1,,,1
S47821673,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-10-2018,05:58 PM,eBird - Traveling Count,10,1,.676,,1
S48009107,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-20-2018,06:09 PM,eBird - Traveling Count,10,1,.306,,1
S49136414,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-09-2018,10:00 AM,eBird - Stationary Count,10,1,,,1
S49618354,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-16-2018,10:26 AM,eBird - Stationary Count,10,1,,,1
S51520276,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,01-10-2019,02:12 PM,eBird - Stationary Count,5,1,,,1
S49239244,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-16-2018,03:02 PM,eBird - Traveling Count,47,1,.805,,1
S49618346,White Wagtail,Motacilla alba,29437,25,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,10-23-2018,04:59 PM,eBird - Traveling Count,46,1,1.5,,2
S49945702,White Wagtail,Motacilla alba,29437,30,IE-L,Dublin,University College Dublin--Rosemount Research Station,53.3058456,-6.2328154,11-04-2018,02:38 PM,eBird - Stationary Count,5,1,,,1
S43828338,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,03-15-2018,02:49 PM,eBird - Traveling Count,14,1,.515,,1
S44585996,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,04-13-2018,06:34 PM,eBird - Traveling Count,25,1,1.77,,2
S46468303,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-09-2018,08:47 AM,eBird - Traveling Count,71,1,2.897,,2
S46738605,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,06-20-2018,02:01 PM,eBird - Traveling Count,18,1,1.609,,1
S47332893,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,07-12-2018,08:36 AM,eBird - Stationary Count,10,1,,,1
S47332889,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,07-21-2018,08:32 AM,eBird - Stationary Count,15,1,,,1,FY Feeding Young
S47898698,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,08-11-2018,08:19 AM,eBird - Stationary Count,10,1,,,1
S48493758,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-07-2018,06:37 PM,eBird - Stationary Count,10,1,,,1
S49136433,White Wagtail,Motacilla alba,29437,3,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,09-25-2018,08:17 AM,eBird - Stationary Count,10,1,,,1
S49136425,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-02-2018,10:18 AM,eBird - Stationary Count,10,1,,,1
S49136315,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-09-2018,10:16 AM,eBird - Stationary Count,10,1,,,1
S49618357,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-16-2018,10:03 AM,eBird - Stationary Count,10,1,,,1
S49618343,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,10-30-2018,10:15 AM,eBird - Stationary Count,10,1,,,1
S50653391,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-24-2018,10:48 AM,eBird - Traveling Count,14,1,.66,,1
S50774032,White Wagtail,Motacilla alba,29437,1,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-17-2018,02:58 PM,eBird - Stationary Count,12,1,,,1
S51633302,White Wagtail,Motacilla alba,29437,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,01-13-2019,03:35 PM,eBird - Stationary Count,15,1,,,1
